T,FlowRate,Temperature,SO,SNO,SNH,SS
2023-11-13 03:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 03:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 03:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 04:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 04:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 04:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 04:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 05:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 05:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 05:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 05:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 06:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 06:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 06:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 06:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 07:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 07:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 07:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 07:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 08:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 08:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 08:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 08:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 09:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 09:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 09:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 09:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 10:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 10:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 10:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 10:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 11:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 11:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 11:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 11:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 12:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 12:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 12:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 12:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 13:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 13:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 13:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 13:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 14:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 14:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 14:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 14:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 15:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 15:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 15:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 15:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 16:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 16:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 16:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 16:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 17:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 17:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 17:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 17:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 18:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 18:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 18:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 18:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 19:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 19:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 19:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 19:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 20:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 20:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 20:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 20:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 21:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 21:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 21:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 21:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 22:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 22:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 22:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 22:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 23:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 23:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 23:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13 23:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 00:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 00:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 00:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 00:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 01:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 01:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 01:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 01:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 02:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 02:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 02:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 02:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 03:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 03:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 03:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 03:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 04:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 04:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 04:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 04:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 05:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 05:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 05:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 05:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 06:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 06:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 06:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 06:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 07:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 07:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 07:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 07:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 08:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 08:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 08:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 08:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 09:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 09:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 09:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 09:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 10:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 10:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 10:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 10:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 11:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 11:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 11:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 11:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 12:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 12:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 12:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 12:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 13:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 13:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 13:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 13:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 14:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 14:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 14:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 14:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 15:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 15:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 15:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 15:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 16:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 16:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 16:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 16:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 17:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 17:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 17:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 17:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 18:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 18:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 18:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 18:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 19:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 19:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 19:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 19:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 22:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 22:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 22:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 22:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 23:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 23:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 23:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 23:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 00:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 00:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 00:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 00:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 01:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 01:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 01:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 01:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 02:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 02:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 02:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 02:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 03:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 03:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 03:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 03:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 04:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 04:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 04:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 04:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 05:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 05:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 05:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 05:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 06:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 06:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 06:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 06:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 07:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 07:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 07:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 07:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 08:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 08:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 08:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 08:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 09:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 09:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 09:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 09:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 10:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 10:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 10:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 10:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 11:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 11:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 11:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 11:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 12:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 12:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 12:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 12:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 13:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 13:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 13:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 13:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 14:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 14:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 14:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 14:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 15:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 15:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 15:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 15:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 16:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 16:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 16:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 16:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 17:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 17:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 17:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 17:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 18:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 18:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 18:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 18:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 19:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 19:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 19:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 19:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 20:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 20:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 20:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 20:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 21:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 21:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 21:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 21:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 22:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 22:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 22:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 22:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 23:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 23:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 23:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15 23:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 00:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 00:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 00:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 00:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 01:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 01:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 01:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 01:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 02:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 02:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 02:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 02:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 03:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 03:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 03:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 03:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 04:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 04:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 04:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 04:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 05:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 05:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 05:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 05:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 06:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 06:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 06:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 06:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 07:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 07:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 07:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 07:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 08:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 08:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 08:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 08:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 09:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 09:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 09:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 09:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 10:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 10:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 10:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 10:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 11:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 11:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 11:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 11:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 12:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 12:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 12:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 12:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 13:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 13:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 13:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 13:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 14:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 14:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 14:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 14:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 15:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 15:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 15:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 15:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 16:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 16:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 16:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 16:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 17:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 17:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 17:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 17:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 18:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 18:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 18:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 18:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 19:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 19:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 19:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 19:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 20:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 20:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 20:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 20:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 21:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 21:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 21:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 21:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 22:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 22:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 22:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 22:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 23:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 23:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 23:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16 23:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17 00:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17 00:29:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17 00:44:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17 00:59:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17 01:14:58,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17 01:29:58,0.0,0.0,0.0,0.0,0.0,0.0
